,State,Year,Month,Precipitation,Number of Fires
4033,RN,2017,Apr,254.1,6.0
4034,RN,2017,May,229.4,2.0
4035,RN,2017,Jun,197.7,3.0
4036,RN,2017,Jul,414.3,4.0
4037,RN,2017,Aug,24.3,21.0
4038,RN,2017,Sep,74.4,48.0
4039,RN,2017,Oct,71.8,85.0
4040,RN,2017,Nov,8.9,89.0
4041,RR,1998,Jan,0.1,0.0
4042,RR,1998,Mar,0.0,0.0
4043,RR,1998,Apr,215.1,0.0
4044,RR,1998,May,377.4,0.0
4045,RR,1998,Jun,569.8,0.0
4046,RR,1998,Jul,377.6,1.0
4047,RR,1998,Aug,233.1,0.0
4048,RR,1998,Sep,94.7,2.0
4049,RR,1998,Oct,22.6,1.0
4050,RR,1998,Nov,55.4,1.0
4051,RR,1998,Dec,231.7,16.0
4052,RR,1999,Jan,20.3,15.0
4053,RR,1999,Mar,23.8,98.0
4054,RR,1999,Apr,230.9,16.0
4055,RR,1999,May,245.4,0.0
4056,RR,1999,Jun,300.3,3.0
4057,RR,1999,Jul,243.8,4.0
4058,RR,1999,Aug,326.6,1.0
4059,RR,1999,Sep,225.3,3.0
4060,RR,1999,Oct,130.9,10.0
4061,RR,1999,Nov,46.8,15.0
4062,RR,1999,Dec,92.0,35.0
4063,RR,2000,Jan,45.4,18.0
4064,RR,2000,Mar,71.0,125.0
4065,RR,2000,Apr,302.4,0.0
4066,RR,2000,May,415.3,7.0
4067,RR,2000,Jun,311.8,0.0
4068,RR,2000,Jul,220.1,0.0
4069,RR,2000,Aug,187.5,9.0
4070,RR,2000,Sep,76.8,12.0
4071,RR,2000,Oct,70.1,25.0
4072,RR,2000,Nov,107.5,32.0
4073,RR,2000,Dec,49.2,77.0
4074,RR,2001,Jan,0.0,101.0
4075,RR,2001,Mar,3.7,1.1079999999999999
4076,RR,2001,Apr,54.6,380.0
4077,RR,2001,May,248.6,9.0
4078,RR,2001,Jun,214.7,1.0
4079,RR,2001,Jul,167.0,1.0
4080,RR,2001,Aug,329.1,4.0
4081,RR,2001,Sep,116.1,1.0
4082,RR,2001,Oct,63.7,13.0
4083,RR,2001,Nov,43.5,76.0
4084,RR,2001,Dec,83.6,76.0
4085,RR,2002,Jan,3.5,302.0
4086,RR,2002,Mar,27.5,820.0
4087,RR,2002,Apr,186.4,41.0
4088,RR,2002,May,311.5,0.0
4089,RR,2002,Jun,522.2,0.0
4090,RR,2002,Jul,261.5,7.0
4091,RR,2002,Aug,183.1,7.0
4092,RR,2002,Sep,45.7,48.0
4093,RR,2002,Oct,0.4,191.0
4094,RR,2002,Nov,29.7,133.0
4095,RR,2002,Dec,41.5,199.0
4096,RR,2003,Jan,0.8,547.0
4097,RR,2003,Mar,9.2,1.131
4098,RR,2003,Apr,128.7,268.0
4099,RR,2003,May,357.3,0.0
4100,RR,2003,Jun,240.4,0.0
4101,RR,2003,Jul,370.4,0.0
4102,RR,2003,Aug,211.7,2.0
4103,RR,2003,Sep,170.1,6.0
4104,RR,2003,Oct,60.5,14.0
4105,RR,2003,Nov,29.4,27.0
4106,RR,2003,Dec,21.5,157.0
4107,RR,2004,Jan,8.3,355.0
4108,RR,2004,Mar,48.3,276.0
4109,RR,2004,Apr,182.6,182.0
4110,RR,2004,May,565.4,2.0
4111,RR,2004,Jun,264.7,6.0
4112,RR,2004,Jul,293.9,2.0
4113,RR,2004,Aug,181.2,18.0
4114,RR,2004,Sep,194.2,9.0
4115,RR,2004,Oct,107.4,53.0
4116,RR,2004,Nov,2.6,135.0
4117,RR,2004,Dec,2.2,160.0
4118,RR,2005,Jan,47.2,106.0
4119,RR,2005,Mar,24.8,244.0
4120,RR,2005,Apr,378.3,22.0
4121,RR,2005,May,295.8,1.0
4122,RR,2005,Jun,379.9,5.0
4123,RR,2005,Jul,339.1,2.0
4124,RR,2005,Aug,363.5,9.0
4125,RR,2005,Sep,94.0,72.0
4126,RR,2005,Oct,72.5,88.0
4127,RR,2005,Nov,40.1,135.0
4128,RR,2005,Dec,44.7,71.0
4129,RR,2006,Jan,209.6,70.0
4130,RR,2006,Mar,15.8,385.0
4131,RR,2006,Apr,237.8,201.0
4132,RR,2006,May,640.2,0.0
4133,RR,2006,Jun,643.7,0.0
4134,RR,2006,Jul,391.6,0.0
4135,RR,2006,Aug,178.8,4.0
4136,RR,2006,Sep,72.6,40.0
4137,RR,2006,Oct,18.4,135.0
4138,RR,2006,Nov,56.0,26.0
4139,RR,2006,Dec,13.1,101.0
4140,RR,2007,Jan,2.6,194.0
4141,RR,2007,Mar,96.7,665.0
4142,RR,2007,Apr,123.0,58.0
4143,RR,2007,May,447.9,0.0
4144,RR,2007,Jun,433.8,1.0
4145,RR,2007,Jul,344.1,3.0
4146,RR,2007,Aug,331.4,2.0
4147,RR,2007,Sep,89.0,9.0
4148,RR,2007,Oct,135.8,15.0
4149,RR,2007,Nov,11.2,112.0
4150,RR,2007,Dec,95.4,8.0
4151,RR,2008,Jan,44.5,245.0
4152,RR,2008,Mar,66.8,422.0
4153,RR,2008,Apr,57.8,175.0
4154,RR,2008,May,378.2,8.0
4155,RR,2008,Jun,240.5,0.0
4156,RR,2008,Jul,451.8,0.0
4157,RR,2008,Aug,103.8,4.0
4158,RR,2008,Sep,136.2,17.0
4159,RR,2008,Oct,100.3,78.0
4160,RR,2008,Nov,162.4,39.0
4161,RR,2008,Dec,290.4,5.0
4162,RR,2009,Jan,99.8,45.0
4163,RR,2009,Mar,48.7,176.0
4164,RR,2009,Apr,85.2,115.0
4165,RR,2009,May,5.5,219.0
4166,RR,2009,Jun,394.3,16.0
4167,RR,2009,Jul,318.2,18.0
4168,RR,2009,Aug,85.4,29.0
4169,RR,2009,Sep,10.2,117.0
4170,RR,2009,Oct,55.0,197.0
4171,RR,2009,Nov,22.2,312.0
4172,RR,2009,Dec,69.6,290.0
4173,RR,2010,Jan,18.8,351.0
4174,RR,2010,Mar,39.2,417.0
4175,RR,2010,Apr,258.7,15.0
4176,RR,2010,May,433.4,3.0
4177,RR,2010,Jun,259.5,0.0
4178,RR,2010,Jul,292.0,1.0
4179,RR,2010,Aug,231.8,3.0
4180,RR,2010,Sep,120.0,18.0
4181,RR,2010,Oct,48.2,64.0
4182,RR,2010,Nov,125.7,27.0
4183,RR,2010,Dec,127.1,73.0
4184,RR,2011,Jan,25.4,225.0
4185,RR,2011,Mar,143.9,91.0
4186,RR,2011,Apr,15.7,108.0
4187,RR,2011,May,667.5,4.0
4188,RR,2011,Jun,398.9,6.0
4189,RR,2011,Jul,348.4,9.0
4190,RR,2011,Aug,303.2,39.0
4191,RR,2011,Sep,62.7,53.0
4192,RR,2011,Oct,86.4,65.0
4193,RR,2011,Nov,97.6,121.0
4194,RR,2011,Dec,33.7,249.0
4195,RR,2012,Jan,33.6,217.0
4196,RR,2012,Mar,46.6,99.0
4197,RR,2012,Apr,246.9,25.0
4198,RR,2012,May,303.7,18.0
4199,RR,2012,Jun,105.4,22.0
4200,RR,2012,Jul,342.8,2.0
4201,RR,2012,Aug,308.6,4.0
4202,RR,2012,Sep,59.9,67.0
4203,RR,2012,Oct,35.6,152.0
4204,RR,2012,Nov,13.8,187.0
4205,RR,2012,Dec,46.2,78.0
4206,RR,2013,Jan,0.0,397.0
4207,RR,2013,Mar,13.8,179.0
4208,RR,2013,Apr,168.6,87.0
4209,RR,2013,May,314.0,4.0
4210,RR,2013,Jun,216.4,6.0
4211,RR,2013,Jul,253.7,4.0
4212,RR,2013,Aug,312.7,3.0
4213,RR,2013,Sep,74.2,18.0
4214,RR,2013,Oct,90.1,63.0
4215,RR,2013,Nov,251.0,106.0
4216,RR,2013,Dec,77.8,65.0
4217,RR,2014,Jan,3.8,355.0
4218,RR,2014,Mar,22.0,494.0
4219,RR,2014,Apr,72.3,162.0
4220,RR,2014,May,79.0,58.0
4221,RR,2014,Jun,371.9,4.0
4222,RR,2014,Jul,215.6,9.0
4223,RR,2014,Aug,195.1,12.0
4224,RR,2014,Sep,22.5,67.0
4225,RR,2014,Oct,121.8,61.0
4226,RR,2014,Nov,114.7,143.0
4227,RR,2014,Dec,30.3,277.0
4228,RR,2015,Jan,6.9,330.0
4229,RR,2015,Mar,7.7,163.0
4230,RR,2015,Apr,56.1,278.0
4231,RR,2015,May,335.2,12.0
4232,RR,2015,Jun,248.0,3.0
4233,RR,2015,Jul,301.5,5.0
4234,RR,2015,Aug,263.7,11.0
4235,RR,2015,Sep,15.7,77.0
4236,RR,2015,Oct,44.4,181.0
4237,RR,2015,Nov,19.0,280.0
4238,RR,2015,Dec,13.5,304.0
4239,RR,2016,Jan,0.0,1.754
4240,RR,2016,Mar,0.4,1.081
4241,RR,2016,Apr,155.5,126.0
4242,RR,2016,May,350.4,22.0
4243,RR,2016,Jun,352.8,7.0
4244,RR,2016,Jul,322.8,0.0
4245,RR,2016,Aug,106.7,11.0
4246,RR,2016,Sep,143.0,19.0
4247,RR,2016,Oct,78.9,101.0
4248,RR,2016,Nov,47.9,71.0
4249,RR,2016,Dec,110.3,136.0
4250,RR,2017,Jan,20.2,108.0
4251,RR,2017,Mar,119.4,216.0
4252,RR,2017,Apr,129.0,51.0
4253,RR,2017,May,361.2,29.0
4254,RR,2017,Jun,243.5,4.0
4255,RR,2017,Jul,330.6,3.0
4256,RR,2017,Aug,78.0,35.0
4257,RR,2017,Sep,104.7,43.0
4258,RR,2017,Oct,5.6,156.0
4259,RR,2017,Nov,1.1,327.0
4260,RS,1998,Jan,134.2,0.0
4261,RS,1998,Mar,147.7,0.0
4262,RS,1998,Apr,101.5,0.0
4263,RS,1998,May,153.9,0.0
4264,RS,1998,Jun,48.9,0.0
4265,RS,1998,Jul,236.9,0.0
4266,RS,1998,Aug,146.3,9.0
4267,RS,1998,Sep,137.5,60.0
4268,RS,1998,Oct,44.4,169.0
4269,RS,1998,Nov,47.4,28.0
4270,RS,1998,Dec,134.6,605.0
4271,RS,1999,Jan,100.6,63.0
4272,RS,1999,Mar,53.0,38.0
4273,RS,1999,Apr,162.2,12.0
4274,RS,1999,May,110.9,13.0
4275,RS,1999,Jun,152.1,9.0
4276,RS,1999,Jul,168.9,10.0
4277,RS,1999,Aug,71.6,24.0
4278,RS,1999,Sep,107.9,19.0
4279,RS,1999,Oct,115.8,56.0
4280,RS,1999,Nov,108.6,103.0
4281,RS,1999,Dec,65.1,1.11
4282,RS,2000,Jan,41.3,126.0
4283,RS,2000,Mar,107.9,51.0
4284,RS,2000,Apr,141.2,1.0
4285,RS,2000,May,129.6,4.0
4286,RS,2000,Jun,231.9,0.0
4287,RS,2000,Jul,123.1,6.0
4288,RS,2000,Aug,93.9,18.0
4289,RS,2000,Sep,240.2,27.0
4290,RS,2000,Oct,141.6,10.0
4291,RS,2000,Nov,141.2,18.0
4292,RS,2000,Dec,72.0,80.0
4293,RS,2001,Sep,52.0,2.0
4294,RS,2001,Oct,129.6,13.0
4295,RS,2001,Nov,135.6,49.0
4296,RS,2001,Dec,49.7,80.0
4297,RS,2002,Jan,72.4,265.0
4298,RS,2002,Mar,152.2,26.0
4299,RS,2002,Apr,139.4,6.0
4300,RS,2002,May,140.4,7.0
4301,RS,2002,Jun,181.4,4.0
4302,RS,2002,Jul,186.6,93.0
4303,RS,2002,Aug,154.6,824.0
4304,RS,2002,Sep,167.8,226.0
4305,RS,2002,Oct,177.6,10.0
4306,RS,2002,Nov,114.7,117.0
4307,RS,2002,Dec,137.2,45.0
4308,RS,2003,Jan,130.8,58.0
4309,RS,2003,Mar,108.2,27.0
4310,RS,2003,Apr,88.9,30.0
4311,RS,2003,May,46.0,18.0
4312,RS,2003,Jun,167.0,14.0
4313,RS,2003,Jul,159.1,55.0
4314,RS,2003,Aug,57.8,1.419
4315,RS,2003,Sep,56.6,828.0
4316,RS,2003,Oct,190.2,360.0
4317,RS,2003,Nov,137.2,121.0
4318,RS,2003,Dec,185.0,98.0
4319,RS,2004,Jan,58.1,70.0
4320,RS,2004,Mar,27.4,149.0
4321,RS,2004,Apr,64.9,98.0
4322,RS,2004,May,186.7,4.0
4323,RS,2004,Jun,102.7,52.0
4324,RS,2004,Jul,141.8,156.0
4325,RS,2004,Aug,71.5,403.0
4326,RS,2004,Sep,193.3,431.0
4327,RS,2004,Oct,76.3,680.0
4328,RS,2004,Nov,115.2,161.0
4329,RS,2004,Dec,33.7,99.0
4330,RS,2005,Jan,28.8,152.0
4331,RS,2005,Mar,141.3,153.0
4332,RS,2005,Apr,145.8,14.0
4333,RS,2005,May,153.7,24.0
4334,RS,2005,Jun,34.7,50.0
4335,RS,2005,Jul,57.7,47.0
4336,RS,2005,Aug,155.9,120.0
4337,RS,2005,Sep,164.3,189.0
4338,RS,2005,Oct,271.1,83.0
4339,RS,2005,Nov,79.3,227.0
4340,RS,2005,Dec,56.0,35.0
4341,RS,2006,Jan,174.2,46.0
4342,RS,2006,Mar,81.2,76.0
4343,RS,2006,Apr,17.6,59.0
4344,RS,2006,May,171.8,24.0
4345,RS,2006,Jun,66.7,7.0
4346,RS,2006,Jul,67.5,45.0
4347,RS,2006,Aug,84.1,642.0
4348,RS,2006,Sep,99.8,444.0
4349,RS,2006,Oct,38.6,160.0
4350,RS,2006,Nov,118.4,27.0
4351,RS,2006,Dec,136.0,15.0
4352,RS,2007,Jan,89.0,37.0
4353,RS,2007,Mar,108.9,8.0
4354,RS,2007,Apr,38.9,4.0
4355,RS,2007,May,134.9,3.0
4356,RS,2007,Jun,235.7,10.0
4357,RS,2007,Jul,178.6,7.0
4358,RS,2007,Aug,149.1,258.0
4359,RS,2007,Sep,174.9,573.0
4360,RS,2007,Oct,70.0,21.0
4361,RS,2007,Nov,132.3,13.0
4362,RS,2007,Dec,89.0,25.0
4363,RS,2008,Jan,105.0,42.0
4364,RS,2008,Mar,75.1,38.0
4365,RS,2008,Apr,125.2,110.0
4366,RS,2008,May,220.7,20.0
4367,RS,2008,Jun,124.8,16.0
4368,RS,2008,Jul,138.4,25.0
4369,RS,2008,Aug,121.9,56.0
4370,RS,2008,Sep,156.5,97.0
4371,RS,2008,Oct,219.5,135.0
4372,RS,2008,Nov,21.8,14.0
4373,RS,2008,Dec,120.6,32.0
4374,RS,2009,Jan,169.6,65.0
4375,RS,2009,Mar,72.6,41.0
4376,RS,2009,Apr,31.0,145.0
4377,RS,2009,May,106.1,177.0
4378,RS,2009,Jun,57.1,30.0
4379,RS,2009,Jul,57.2,47.0
4380,RS,2009,Aug,264.5,1.057
4381,RS,2009,Sep,293.7,39.0
4382,RS,2009,Oct,125.0,148.0
4383,RS,2009,Nov,287.6,4.0
4384,RS,2009,Dec,143.8,15.0
4385,RS,2010,Jan,173.7,22.0
4386,RS,2010,Mar,103.1,21.0
4387,RS,2010,Apr,71.6,72.0
4388,RS,2010,May,119.9,9.0
4389,RS,2010,Jun,204.6,4.0
4390,RS,2010,Jul,170.2,34.0
4391,RS,2010,Aug,95.5,267.0
4392,RS,2010,Sep,180.8,250.0
4393,RS,2010,Oct,57.8,95.0
4394,RS,2010,Nov,72.1,90.0
4395,RS,2010,Dec,92.9,103.0
4396,RS,2011,Jan,135.7,33.0
4397,RS,2011,Mar,83.1,31.0
4398,RS,2011,Apr,172.7,41.0
4399,RS,2011,May,50.1,20.0
4400,RS,2011,Jun,109.6,12.0
4401,RS,2011,Jul,225.7,45.0
4402,RS,2011,Aug,182.3,116.0
4403,RS,2011,Sep,53.0,449.0
4404,RS,2011,Oct,123.7,74.0
4405,RS,2011,Nov,13.7,117.0
4406,RS,2011,Dec,52.1,69.0
4407,RS,2012,Jan,166.0,61.0
4408,RS,2012,Mar,122.7,50.0
4409,RS,2012,Apr,77.1,41.0
4410,RS,2012,May,35.7,112.0
4411,RS,2012,Jun,31.9,86.0
4412,RS,2012,Jul,144.9,134.0
4413,RS,2012,Aug,93.6,410.0
4414,RS,2012,Sep,273.7,113.0
4415,RS,2012,Oct,121.1,91.0
4416,RS,2012,Nov,26.0,74.0
4417,RS,2012,Dec,196.0,38.0
4418,RS,2013,Jan,106.1,22.0
4419,RS,2013,Mar,78.0,44.0
4420,RS,2013,Apr,108.9,47.0
4421,RS,2013,May,65.3,14.0
4422,RS,2013,Jun,100.7,10.0
4423,RS,2013,Jul,115.9,42.0
4424,RS,2013,Aug,247.4,156.0
4425,RS,2013,Sep,135.3,290.0
4426,RS,2013,Oct,131.8,104.0
4427,RS,2013,Nov,184.6,110.0
4428,RS,2013,Dec,76.6,62.0
4429,RS,2014,Jan,76.8,53.0
4430,RS,2014,Mar,126.4,58.0
4431,RS,2014,Apr,83.5,60.0
4432,RS,2014,May,71.0,63.0
4433,RS,2014,Jun,228.6,62.0
4434,RS,2014,Jul,253.5,209.0
4435,RS,2014,Aug,129.1,1.168
4436,RS,2014,Sep,154.2,224.0
4437,RS,2014,Oct,185.3,110.0
4438,RS,2014,Nov,101.9,68.0
4439,RS,2014,Dec,172.2,31.0
4440,RS,2015,Jan,160.4,51.0
4441,RS,2015,Mar,52.9,108.0
4442,RS,2015,Apr,72.5,175.0
4443,RS,2015,May,136.0,169.0
4444,RS,2015,Jun,170.0,68.0
4445,RS,2015,Jul,309.2,60.0
4446,RS,2015,Aug,108.9,414.0
4447,RS,2015,Sep,184.0,222.0
4448,RS,2015,Oct,307.3,70.0
4449,RS,2015,Nov,123.7,30.0
4450,RS,2015,Dec,100.2,42.0
4451,RS,2016,Jan,109.4,68.0
4452,RS,2016,Mar,302.4,30.0
4453,RS,2016,Apr,215.9,32.0
4454,RS,2016,May,72.5,37.0
4455,RS,2016,Jun,6.8,261.0
4456,RS,2016,Jul,150.7,865.0
4457,RS,2016,Aug,98.8,1.111
4458,RS,2016,Sep,90.6,628.0
4459,RS,2016,Oct,191.6,93.0
4460,RS,2016,Nov,103.9,105.0
4461,RS,2016,Dec,128.1,79.0
4462,RS,2017,Jan,197.1,28.0
4463,RS,2017,Mar,165.6,34.0
4464,RS,2017,Apr,114.9,51.0
4465,RS,2017,May,184.5,43.0
4466,RS,2017,Jun,196.9,103.0
4467,RS,2017,Jul,18.7,885.0
4468,RS,2017,Aug,105.9,819.0
4469,RS,2017,Sep,164.7,343.0
4470,RS,2017,Oct,290.4,101.0
4471,RS,2017,Nov,137.9,137.0
4472,SC,1998,Jan,305.6,0.0
4473,SC,1998,Mar,135.7,0.0
4474,SC,1998,Apr,155.6,0.0
4475,SC,1998,May,72.6,0.0
4476,SC,1998,Jun,79.2,2.0
4477,SC,1998,Jul,90.1,0.0
4478,SC,1998,Aug,226.3,0.0
4479,SC,1998,Sep,255.7,6.0
4480,SC,1998,Oct,147.7,4.0
4481,SC,1998,Nov,131.6,21.0
4482,SC,1998,Dec,114.7,26.0
4483,SC,1999,Jan,260.9,11.0
4484,SC,1999,Mar,75.9,7.0
4485,SC,1999,Apr,94.1,0.0
4486,SC,1999,May,51.0,1.0
4487,SC,1999,Jun,116.5,0.0
4488,SC,1999,Jul,161.5,2.0
4489,SC,1999,Aug,27.7,51.0
4490,SC,1999,Sep,89.4,101.0
4491,SC,1999,Oct,230.1,16.0
4492,SC,1999,Nov,231.3,84.0
4493,SC,1999,Dec,94.3,89.0
4494,SC,2001,Sep,41.0,18.0
4495,SC,2001,Oct,259.1,26.0
4496,SC,2001,Nov,141.3,66.0
4497,SC,2001,Dec,76.8,45.0
4498,SC,2002,Jan,229.9,22.0
4499,SC,2002,Mar,117.2,12.0
4500,SC,2002,Apr,207.4,7.0
4501,SC,2002,May,88.0,3.0
4502,SC,2002,Jun,35.8,0.0
4503,SC,2002,Jul,98.8,82.0
4504,SC,2002,Aug,110.6,702.0
4505,SC,2002,Sep,86.5,416.0
4506,SC,2002,Oct,173.8,42.0
4507,SC,2002,Nov,133.6,348.0
4508,SC,2002,Dec,180.8,76.0
4509,SC,2003,Jan,113.5,45.0
4510,SC,2003,Mar,126.1,58.0
4511,SC,2003,Apr,75.4,120.0
4512,SC,2003,May,46.3,84.0
4513,SC,2003,Jun,84.2,68.0
4514,SC,2003,Jul,23.3,43.0
4515,SC,2003,Aug,10.0,1.5130000000000001
4516,SC,2003,Sep,109.8,1.339
4517,SC,2003,Oct,111.3,669.0
4518,SC,2003,Nov,108.5,347.0
4519,SC,2003,Dec,255.9,129.0
4520,SC,2004,Jan,375.3,37.0
4521,SC,2004,Mar,207.8,73.0
4522,SC,2004,Apr,127.8,59.0
4523,SC,2004,May,204.2,2.0
4524,SC,2004,Jun,92.5,127.0
4525,SC,2004,Jul,83.1,94.0
4526,SC,2004,Aug,28.5,728.0
4527,SC,2004,Sep,127.8,755.0
4528,SC,2004,Oct,134.7,704.0
4529,SC,2004,Nov,130.1,279.0
4530,SC,2004,Dec,260.6,68.0
4531,SC,2005,Jan,211.9,46.0
4532,SC,2005,Mar,134.0,92.0
4533,SC,2005,Apr,164.3,25.0
4534,SC,2005,May,202.0,21.0
4535,SC,2005,Jun,31.0,58.0
4536,SC,2005,Jul,76.0,90.0
4537,SC,2005,Aug,163.6,391.0
4538,SC,2005,Sep,307.1,116.0
4539,SC,2005,Oct,202.7,197.0
4540,SC,2005,Nov,89.0,384.0
4541,SC,2005,Dec,90.6,17.0
4542,SC,2006,Jan,183.2,41.0
4543,SC,2006,Mar,67.8,48.0
4544,SC,2006,Apr,68.1,30.0
4545,SC,2006,May,49.2,33.0
4546,SC,2006,Jun,35.2,32.0
4547,SC,2006,Jul,41.4,74.0
4548,SC,2006,Aug,56.5,728.0
4549,SC,2006,Sep,44.0,530.0
4550,SC,2006,Oct,95.9,269.0
4551,SC,2006,Nov,242.4,45.0
4552,SC,2006,Dec,83.7,7.0
4553,SC,2007,Jan,87.3,9.0
4554,SC,2007,Mar,213.7,23.0
4555,SC,2007,Apr,41.2,2.0
4556,SC,2007,May,142.0,2.0
4557,SC,2007,Jun,6.9,11.0
4558,SC,2007,Jul,174.3,12.0
4559,SC,2007,Aug,89.7,462.0
4560,SC,2007,Sep,137.0,617.0
4561,SC,2007,Oct,147.8,35.0
4562,SC,2007,Nov,102.8,26.0
4563,SC,2007,Dec,141.4,17.0
4564,SC,2008,Jan,354.9,25.0
4565,SC,2008,Mar,243.0,14.0
4566,SC,2008,Apr,207.8,31.0
4567,SC,2008,May,71.9,15.0
4568,SC,2008,Jun,68.6,2.0
4569,SC,2008,Jul,8.9,46.0
4570,SC,2008,Aug,60.7,51.0
4571,SC,2008,Sep,230.4,233.0
4572,SC,2008,Oct,286.5,56.0
4573,SC,2008,Nov,614.9,16.0
4574,SC,2008,Dec,304.5,29.0
4575,SC,2009,Jan,216.7,21.0
4576,SC,2009,Mar,219.6,33.0
4577,SC,2009,Apr,314.2,57.0
4578,SC,2009,May,81.8,33.0
4579,SC,2009,Jun,33.9,14.0
4580,SC,2009,Jul,114.9,26.0
4581,SC,2009,Aug,127.8,759.0
4582,SC,2009,Sep,219.1,47.0
4583,SC,2009,Oct,100.7,252.0
4584,SC,2009,Nov,121.3,61.0
4585,SC,2009,Dec,112.5,20.0
4586,SC,2010,Jan,223.0,2.0
4587,SC,2010,Mar,267.2,9.0
4588,SC,2010,Apr,123.5,19.0
4589,SC,2010,May,443.0,1.0
4590,SC,2010,Jun,85.4,1.0
4591,SC,2010,Jul,96.2,31.0
4592,SC,2010,Aug,67.0,511.0
4593,SC,2010,Sep,156.4,198.0
4594,SC,2010,Oct,134.0,76.0
4595,SC,2010,Nov,156.3,88.0
4596,SC,2010,Dec,114.7,23.0
4597,SC,2011,Jan,296.4,9.0
4598,SC,2011,Mar,284.9,8.0
4599,SC,2011,Apr,52.3,5.0
4600,SC,2011,May,111.8,16.0
4601,SC,2011,Jun,81.0,26.0
4602,SC,2011,Jul,125.1,31.0
4603,SC,2011,Aug,371.9,175.0
4604,SC,2011,Sep,256.6,450.0
4605,SC,2011,Oct,79.7,102.0
4606,SC,2011,Nov,87.5,79.0
4607,SC,2011,Dec,228.1,24.0
4608,SC,2012,Jan,353.5,14.0
4609,SC,2012,Mar,110.4,65.0
4610,SC,2012,Apr,80.7,40.0
4611,SC,2012,May,118.0,60.0
4612,SC,2012,Jun,140.8,42.0
4613,SC,2012,Jul,162.0,42.0
4614,SC,2012,Aug,60.7,398.0
4615,SC,2012,Sep,64.2,188.0
4616,SC,2012,Oct,107.4,34.0
4617,SC,2012,Nov,103.4,72.0
4618,SC,2012,Dec,86.8,32.0
4619,SC,2013,Jan,92.6,18.0
4620,SC,2013,Mar,324.9,14.0
4621,SC,2013,Apr,167.2,46.0
4622,SC,2013,May,54.0,52.0
4623,SC,2013,Jun,121.4,31.0
4624,SC,2013,Jul,91.9,69.0
4625,SC,2013,Aug,130.6,236.0
4626,SC,2013,Sep,224.4,303.0
4627,SC,2013,Oct,65.7,107.0
4628,SC,2013,Nov,107.9,84.0
4629,SC,2013,Dec,90.9,74.0
4630,SC,2014,Jan,201.8,58.0
4631,SC,2014,Mar,129.0,15.0
4632,SC,2014,Apr,106.1,34.0
4633,SC,2014,May,85.5,42.0
4634,SC,2014,Jun,245.2,3.0
4635,SC,2014,Jul,55.3,82.0
4636,SC,2014,Aug,90.2,459.0
4637,SC,2014,Sep,153.3,208.0
4638,SC,2014,Oct,138.9,122.0
4639,SC,2014,Nov,93.0,43.0
4640,SC,2014,Dec,179.3,45.0
4641,SC,2015,Jan,186.0,28.0
4642,SC,2015,Mar,148.6,37.0
4643,SC,2015,Apr,153.5,32.0
4644,SC,2015,May,203.1,70.0
4645,SC,2015,Jun,90.9,104.0
4646,SC,2015,Jul,277.9,45.0
4647,SC,2015,Aug,73.9,379.0
4648,SC,2015,Sep,261.3,156.0
4649,SC,2015,Oct,295.4,21.0
4650,SC,2015,Nov,165.1,9.0
4651,SC,2015,Dec,230.9,19.0
4652,SC,2016,Jan,242.9,53.0
4653,SC,2016,Mar,281.3,21.0
4654,SC,2016,Apr,104.9,36.0
4655,SC,2016,May,73.5,26.0
4656,SC,2016,Jun,42.9,79.0
4657,SC,2016,Jul,117.5,480.0
4658,SC,2016,Aug,77.6,765.0
4659,SC,2016,Sep,112.9,644.0
4660,SC,2016,Oct,177.9,56.0
4661,SC,2016,Nov,47.4,156.0
4662,SC,2016,Dec,252.8,20.0
4663,SC,2017,Jan,200.7,46.0
4664,SC,2017,Mar,226.4,12.0
4665,SC,2017,Apr,134.1,26.0
4666,SC,2017,May,231.7,36.0
4667,SC,2017,Jun,163.7,70.0
4668,SC,2017,Jul,9.4,591.0
4669,SC,2017,Aug,116.3,713.0
4670,SC,2017,Sep,104.1,626.0
4671,SC,2017,Oct,100.0,51.0
4672,SC,2017,Nov,102.5,152.0
4673,SE,1998,Jan,23.6,0.0
4674,SE,1998,Mar,75.5,0.0
4675,SE,1998,Apr,53.2,0.0
4676,SE,1998,May,215.1,0.0
4677,SE,1998,Jun,377.9,0.0
4678,SE,1998,Jul,189.5,0.0
4679,SE,1998,Aug,120.4,0.0
4680,SE,1998,Sep,53.8,0.0
4681,SE,1998,Oct,6.4,0.0
4682,SE,1998,Nov,1.2,12.0
4683,SE,1998,Dec,17.9,8.0
4684,SE,1999,Jan,14.8,36.0
4685,SE,1999,Mar,19.1,18.0
4686,SE,1999,Apr,112.5,6.0
4687,SE,1999,May,408.4,0.0
4688,SE,1999,Jun,182.8,0.0
4689,SE,1999,Jul,133.5,0.0
4690,SE,1999,Aug,122.6,0.0
4691,SE,1999,Sep,75.7,0.0
4692,SE,1999,Oct,184.0,0.0
4693,SE,1999,Nov,180.9,3.0
4694,SE,1999,Dec,41.8,5.0
4695,SE,2000,Jan,64.2,1.0
4696,SE,2000,Mar,75.7,6.0
4697,SE,2000,Apr,397.3,1.0
4698,SE,2000,May,84.6,0.0
4699,SE,2000,Jun,210.7,0.0
4700,SE,2000,Jul,98.9,0.0
4701,SE,2000,Aug,98.2,0.0
4702,SE,2000,Sep,98.6,0.0
